r, n(r;f), dh, beta
0.898,1.054726575495144,0.12602547759281152,1.6364006225294059
0.8975,1.0549117542797626,0.12621551835096076,1.636687926068986
0.897,1.0550965338993261,0.1264052718998904,1.636974610306882
0.8965,1.0552809284958737,0.12659475340815912,1.6372606971843648
0.896,1.0554649424395357,0.12678396800931957,1.63754619348166
0.8955000000000001,1.0556485686592925,0.1269729090515509,1.6378310882281315
0.895,1.0558318169270526,0.12716158719068665,1.6381153965848252
0.8945000000000001,1.0560146889120576,0.1273500047379881,1.638399121141557
0.894,1.0561971916853266,0.12753816956073002,1.6386822728689612
0.8935000000000001,1.0563793094355793,0.127726065910158,1.6389648272359518
0.893,1.0565610579740965,0.12791371063303134,1.6392468087736158
0.8925000000000001,1.056742444371897,0.1281011115690853,1.6395282284525878
0.892,1.0569234571878312,0.12828825741394378,1.6398090685220073
0.8915000000000001,1.0571041007920297,0.12847515317604105,1.6400893357620998
0.891,1.0572843936966612,0.1286618185056542,1.6403690588943611
0.8905000000000001,1.0574643130194266,0.1288482301867284,1.6406482024170699
0.89,1.0576438745716057,0.1290344050510028,1.6409267908613123
0.8895000000000001,1.0578230810540878,0.12922034635242458,1.6412048284174983
0.889,1.0580019368370033,0.12940605907035146,1.6414823218658532
0.8885000000000001,1.0581804304792024,0.12959153174560356,1.6417592534555168
0.888,1.058358580492854,0.129776784026785,1.642035651907984
0.8875000000000001,1.0585363727359194,0.12996180160982815,1.642311495281985
0.887,1.0587138169803072,0.13014659504490864,1.642586798738565
0.8865000000000001,1.058890921966278,0.13033117382172707,1.6428615758381748
0.886,1.0590676762526823,0.1305155263855857,1.6431358088299535
0.8855000000000001,1.0592440912806693,0.13069966502397565,1.6434095154647617
0.885,1.0594201626801092,0.13088358552377824,1.6436826889623743
0.8845000000000001,1.0595958975220212,0.13106729560853014,1.6439553402934266
0.884,1.0597712931055163,0.13125079278325358,1.6442274652675086
0.8835000000000001,1.0599463494305943,0.13143407735928916,1.6444990638846202
0.883,1.060121073568275,0.13161715704632623,1.644770147115397
0.8825000000000001,1.060295468219447,0.13180003497932616,1.6450407191502487
0.882,1.0604695279823324,0.13198270578214646,1.6453107716083555
0.8815000000000001,1.0606432626288398,0.1321651799909919,1.6455803196507628
0.881,1.0608166650879496,0.13234745045056348,1.645849352306835
0.8805000000000001,1.0609897424306811,0.1325295248523365,1.6461178805472072
0.88,1.0611625033972953,0.13271141265736644,1.646385917932331
0.8795000000000001,1.0613349278063817,0.13289309285777667,1.6466534331508944
0.879,1.0615070385402396,0.13307458979532638,1.646920461704619
0.8785000000000001,1.0616788328979803,0.13325590086702502,1.6471869994030948
0.878,1.0618502977692124,0.13343701244936887,1.6474530259056452
0.8775000000000001,1.0620214604063658,0.13361795354807518,1.6477185834942176
0.877,1.0621922952262521,0.1337986973292677,1.6479836324766806
0.8765000000000001,1.0623628234419296,0.1339792664304905,1.6482482057649401
0.876,1.062533042352509,0.13415965819928014,1.648512299168586
0.8755000000000001,1.06270294758786,0.13433986819168522,1.6487759059073932
0.875,1.0628725391479825,0.1345198965785526,1.649039025981361
0.8745,1.0630418284740266,0.13469975568074832,1.6493016771413511
0.874,1.0632108111958618,0.13487944103007032,1.6495638526071377
0.8735,1.0633794846125988,0.1350589499096191,1.6498255481883104
0.873,1.0635478557952573,0.13523828999554238,1.6500867748555053
0.8725,1.0637159318148568,0.13541746897978826,1.6503475435793573
0.872,1.0638836941592278,0.13559646726211422,1.6506078256383705
0.8715,1.06405116571067,0.13577530938856586,1.6508676565342661
0.871,1.064218342099053,0.13595399083955445,1.651127029486819
0.8705,1.0643852206234878,0.13613250885648034,1.6513859403056195
0.87,1.0645517925437136,0.1363108541923833,1.651644375430216
0.8695,1.06471808074203,0.13648905146044987,1.6519023703623306
0.869,1.0648840737772873,0.1366670885207725,1.6521599073511024
0.8685,1.0650497760196158,0.13684497016240713,1.652416993176757
0.868,1.0652151874690154,0.13702269648461793,1.652673627839294
0.8675,1.0653803108263753,0.1372002704838549,1.6529298155291232
0.867,1.065545154831956,0.13737770166177515,1.6531855698066962
0.8665,1.0657097036744776,0.1375549730836126,1.653440866140926
0.866,1.0658739617240705,0.13773208951639412,1.6536957113120387
0.8655,1.0660379431227733,0.13790906628673902,1.6539501272613046
0.865,1.0662016407995667,0.13808589584297065,1.6542041030180885
0.8645,1.066365059124581,0.13826258297365254,1.6544576453626156
0.864,1.066528196428575,0.13843912593794966,1.6547107517050705
0.8635,1.0666910473097706,0.13861551893593965,1.6549634136646336
0.863,1.066853632981226,0.13879178500607436,1.6552156641532108
0.8625,1.067015934930772,0.1389679041363323,1.6554674744493059
0.862,1.0671779645995583,0.13914388878175632,1.6557188623037795
0.8615,1.0673397176174546,0.1393197342388249,1.6559698209364064
0.861,1.0675011983545912,0.1394954452941085,1.6562203571274121
0.8605,1.0676624068109684,0.13967102198265002,1.6564704708767966
0.86,1.0678233456874748,0.139846467278069,1.6567201663749693
0.8595,1.0679840095823325,0.14002177531255466,1.656969435241111
0.859,1.0681444038973198,0.14019695199412208,1.6572182858560414
0.8585,1.0683045373726971,0.14037200689710444,1.6574667317802112
0.858,1.0684644056383343,0.1405469352726565,1.6577147662333949
0.8575,1.0686240016232118,0.14072172938791108,1.6579623782449573
0.857,1.0687833394693684,0.1408964047401531,1.6582095897561688
0.8565,1.0689424094048958,0.14107095062554337,1.6584563856059849
0.856,1.0691012212017024,0.14124537776895518,1.65870278095545
0.8555,1.069259772158899,0.14141968321078416,1.6589487716141544
0.855,1.0694180535362252,0.14159385732495686,1.6591943440216477
0.8545,1.0695760855150913,0.14176792231356727,1.6594395294892412
0.854,1.0697338637253668,0.14194187337610098,1.6596843212367092
0.8535,1.0698913767259022,0.14211569788067938,1.6599287015131912
0.853,1.0700486288868278,0.14228940061475476,1.6601726770989131
0.8525,1.0702056343501822,0.14246299718789268,1.6604162699351446
0.852,1.070362381674816,0.1426364749364236,1.6606594622710258
0.8515,1.0705188796009895,0.14280984350989295,1.6609022676670069
0.851,1.0706751237585725,0.1429830980446695,1.6611446793428628
0.8505,1.0708311212185846,0.1431562463578645,1.6613867082692286
0.85,1.070986857838987,0.14332927271182033,1.6616283325048344
0.8495,1.0711423548328376,0.1435022006396865,1.6618695849615852
0.849,1.071297602428228,0.14367501925217285,1.662110450478436
0.8485,1.071452596255028,0.143847723634155,1.662350922275162
0.848,1.0716073548254068,0.14402033438037276,1.6625910290732586
0.8475,1.071761855257065,0.14419282592367594,1.6628307353710048
0.847,1.0719161177314125,0.1443652207405748,1.6630700724797116
0.8465,1.072070133508189,0.14453750902200915,1.6633090268389286
0.846,1.072223909658414,0.14470969862856078,1.663547609419291
0.8455,1.0723774478513286,0.14488179138934262,1.6637858228106142
0.845,1.0725307393466723,0.14505377745107847,1.6640236534524477
0.8445,1.0726837885145752,0.14522566164775497,1.6642611081250167
0.844,1.072836602426057,0.1453974518655552,1.6644981977989564
0.8435,1.0729891810811174,0.14556914805637336,1.6647349224742671
0.843,1.0731415130386066,0.14574073727336864,1.6649712644000876
0.8425,1.0732936211808246,0.14591224523381152,1.66520725907814
0.842,1.0734454799245823,0.14608364302454602,1.6654428668162924
0.8415,1.0735971175539576,0.14625496250164619,1.665678131497086
0.841,1.0737485128558923,0.1464261796387656,1.6659130202086156
0.8405,1.0738996772715361,0.1465973072938867,1.6661475507017416
0.84,1.0740506064307584,0.14676834044602244,1.6663817161962378
0.8395,1.074201307404579,0.1469392870344217,1.6666155276627406
0.839,1.0743517731219785,0.1471101389599614,1.666848974130614
0.8385,1.0745020150241062,0.14728090913883013,1.667082073350719
0.838,1.0746520260399433,0.14745158946188325,1.6673148143524206
0.8375,1.074801801799359,0.1476221748607385,1.6675471903554928
0.837,1.0749513608145225,0.1477926863436512,1.6677792300814318
0.8365,1.075100684573265,0.14796310272471463,1.668010904808742
0.836,1.0752497845167357,0.14813343696438505,1.6682422322882833
0.8355,1.075398660644935,0.14830368898156707,1.6684732125200565
0.835,1.075547320028882,0.14847386678970378,1.6687038564746963
0.8345,1.0756957441564081,0.14864394909996106,1.6689341354307072
0.834,1.0758439444686627,0.14881394890940536,1.6691640671389498
0.8335,1.0759919324067955,0.14898387926475207,1.6693936693502847
0.833,1.0761396921595263,0.14915372192127524,1.6696229175336255
0.8325,1.076287235168005,0.14932348992924943,1.669851829439833
0.832,1.0764345587313426,0.1494931800917144,1.6700804008784977
0.8315,1.0765816655504283,0.14966279542650426,1.6703086360400297
0.8310000000000001,1.076728544184112,0.14983232262928362,1.6705365171735673
0.8305,1.0768752148138043,0.15000178489259758,1.6707640755904232
0.8300000000000001,1.0770216643291142,0.15017116697680347,1.67099129094992
0.8295,1.077167894399283,0.15034047069623444,1.6712181658418745
0.8290000000000001,1.0773139147962192,0.15050970726524573,1.6714447154273309
0.8285,1.0774597113778837,0.15067886018223026,1.6716709177650186
0.8280000000000001,1.077605302656446,0.15084795081812533,1.6718968015764344
0.8275,1.0777506771907561,0.15101696578741455,1.6721223491107167
0.8270000000000001,1.0778958393509446,0.1511859100567594,1.6723475671480916
0.8265,1.0780407891370114,0.1513547835163817,1.672572455688559
0.8260000000000001,1.0781855292498455,0.15152358920454628,1.6727970189225283
0.8255,1.0783300569885577,0.1516923238593656,1.6730212526595898
0.8250000000000001,1.0784743750540375,0.15186099051867097,1.6732451610901542
0.8245,1.0786184851155258,0.1520295910224576,1.673468746804036
0.8240000000000001,1.0787623855037813,0.1521981233035002,1.6736920072114196
0.8235,1.0789060805889346,0.15236659236725575,1.6739149490925311
0.8230000000000001,1.0790495632999662,0.15253498980249122,1.674137561476735
0.8225,1.079192847778915,0.1527033320955632,1.6743598663053023
0.8220000000000001,1.0793359155136115,0.15287159737403638,1.674581834856736
0.8215,1.0794787823153362,0.15303980410276105,1.674803491662123
0.8210000000000001,1.0796214438139584,0.1532079470233675,1.6750248299412376
0.8205,1.0797639070804979,0.15337603435859123,1.6752458606647151
0.8200000000000001,1.0799061579729157,0.15354404929497495,1.6754665618912852
0.8195,1.0800482106332503,0.1537120084049474,1.6756869555622178
0.8190000000000001,1.0801900579904828,0.15387990320706127,1.6759070307068784
0.8185,1.0803317044147434,0.15404773874482106,1.676126794105492
0.8180000000000001,1.080473152606921,0.15421551809961673,1.6763462499484685
0.8175,1.0806143954959964,0.1543832327538677,1.6765653872651731
0.8170000000000001,1.080755444523119,0.15455089616799508,1.6767842238064654
0.8165,1.080896295318159,0.1547185030326569,1.6770027527921212
0.8160000000000001,1.0810369408100964,0.1548860447941475,1.6772209632515045
0.8155,1.0811773924400814,0.15505353494741003,1.677438872935476
0.8150000000000001,1.0813176502081139,0.15522097337722682,1.6776564818440365
0.8145,1.0814577026730439,0.15538834628510978,1.677873772226324
0.8140000000000001,1.0815975639769106,0.1555556704339195,1.6780907660236102
0.8135,1.0817372243478052,0.1557229340005059,1.6783074480748492
0.8130000000000001,1.0818766908567474,0.1558901453128704,1.678523829350677
0.8125,1.0820159705747565,0.1560573127326376,1.6787399208217284
0.812,1.0821550520606826,0.1562244224004433,1.6789557047371426
0.8115,1.082293939684656,0.15639147942315187,1.6791711878771451
0.811,1.0824326334466772,0.15655848366247216,1.6793863702417364
0.8105,1.0825711333467456,0.15672543497729274,1.6796012518309158
0.81,1.0827094420857506,0.15689233648470788,1.6798158368350935
0.8095,1.0828475613329334,0.15705919006621835,1.6800301278440852
0.809,1.0829854894190527,0.1572259935697529,1.6802441222680753
0.8085,1.0831232350843691,0.15739275744102021,1.6804578336675142
0.808,1.0832607825176028,0.15755946239687635,1.6806712375113164
0.8075,1.0833981404590143,0.1577261188727086,1.6808843473599324
0.807,1.0835353143103816,0.1578927332901382,1.6810971715941818
0.8065,1.0836722915989074,0.1580592903503768,1.68130969086261
0.806,1.0838090962385387,0.15822581900259244,1.681521942267532
0.8055,1.0839456999451982,0.15839228467707303,1.6817338819264076
0.805,1.084082123931944,0.1585587130671814,1.6819455427511423
0.8045,1.0842183611277567,0.15872509541544105,1.6821569137711005
0.804,1.0843544159027667,0.15889143691973534,1.6823680017665081
0.8035,1.084490276815824,0.15905772343604674,1.682578788986504
0.803,1.0846259580089674,0.15922397212036923,1.6827892973723586
0.8025,1.0847614638523277,0.15939018820905207,1.6829995337042982
0.802,1.0848967758337356,0.15955634884510117,1.6832094692608262
0.8015,1.0850319124653598,0.15972247660931768,1.6834191327634382
0.801,1.085166862306051,0.1598885572967516,1.6836285064612744
0.8005,1.0853016297259395,0.1600545961288812,1.6838375971345596
0.8,1.0854362174259142,0.16022059628845586,1.684046408973704
0.7995,1.0855706297761054,0.16038656303274434,1.6842549487589324
0.799,1.0857048482643443,0.16055247333956343,1.6844631877687497
0.7985,1.0858388984738192,0.1607183586807707,1.6846711656952866
0.798,1.085972761892361,0.16088419600781356,1.6848788538170472
0.7975,1.0861064543312495,0.16105000476072778,1.6850862766651176
0.797,1.0862399670502245,0.1612157739639693,1.6852934206790473
0.7965,1.0863732929782666,0.16138149466760576,1.6855002748882009
0.796,1.0865064479266553,0.1615471863697786,1.6857068638236639
0.7955,1.08663943022615,0.16171284686543813,1.6859131848956217
0.795,1.0867722301048417,0.1618784638275028,1.6861192229430284
0.7945,1.08690485463375,0.16204404591258012,1.6863249889365195
0.794,1.087037303812875,0.16220959297130197,1.6865304828760952
0.7935,1.0871695776422168,0.16237510485205342,1.6867357047617555
0.793,1.0873016761217753,0.1625405814009778,1.6869406545935006
0.7925,1.0874336019524393,0.1627060258509781,1.6871453365617395
0.792,1.0875653568034502,0.16287144015192717,1.6873497532562884
0.7915,1.0876969292336585,0.16303680977360585,1.6875538869262865
0.791,1.0878283404561222,0.1632021612302729,1.68775777048364
0.7905,1.0879595692577833,0.16336746768003796,1.6879613710164425
0.79,1.0880906297806803,0.1635327467702747,1.6881647104659647
0.7895,1.0882215220248133,0.1636979983616172,1.6883677888322068
0.789,1.0883522432892931,0.1638632188970048,1.6885706019247586
0.7885,1.0884827848338596,0.16402839715589404,1.6887731361831697
0.788,1.0886131624697923,0.1641935529840752,1.688975416138526
0.7875,1.088743371826961,0.16435868070721993,1.689177435010602
0.787,1.0888734058343466,0.16452377119312808,1.6893791818287627
0.7865,1.0890032759330983,0.1646888388097344,1.6895806743438684
0.786,1.0891329777530863,0.16485387785788572,1.689781905775694
0.7855,1.0892625042232906,0.16501887916885052,1.6899828651536037
0.785,1.089391873855881,0.1651838661762469,1.6901835811990944
0.7845,1.089521068138688,0.1653488151204995,1.6903840251906694
0.784,1.0896500985128614,0.16551374044113987,1.69058421487919
0.7835,1.0897789606082708,0.16567863639755898,1.6907841434844302
0.783,1.089907665866066,0.16584351748878703,1.6909838287572507
0.7825,1.090036195774078,0.16600835984061585,1.691183241976156
0.782,1.0901645574033259,0.1661731723362191,1.6913823941117807
0.7815,1.0902927594940706,0.16633796604462261,1.6915812987245764
0.781,1.0904207960069405,0.16650273305340765,1.691779946444502
0.7805,1.090548672981307,0.1666674809832974,1.6919783466415976
0.78,1.0906763816769096,0.16683219841490346,1.6921764857554136
0.7795,1.0908039264638787,0.1669968908142356,1.6923743705661747
0.779,1.0909313100431033,0.16716156151184045,1.692572005264291
0.7785,1.0910585226426748,0.1673261977009685,1.692769374688717
0.778,1.0911855854756514,0.16749082668399168,1.6929665117513586
0.7775,1.091312477328975,0.16765542082312176,1.6931633835403106
0.777,1.0914392150455738,0.16782000180110784,1.693360016187253
0.7765,1.091565793223669,0.1679845624620705,1.6935564013113658
0.776,1.0916922031230005,0.16814909126871663,1.6937525253521986
0.7755,1.0918184561847177,0.16831360294205572,1.6939484060606118
0.775,1.091944552408821,0.16847809733543634,1.694144043436606
0.7745,1.0920704803541599,0.16864255934974473,1.6943394197293193
0.774,1.0921962558320153,0.16880700946847244,1.694534559469839
0.7735,1.0923218744722565,0.16897144183539162,1.6947294558779396
0.773,1.0924473248337336,0.1691358412947465,1.6949240912027594
0.7725,1.0925726227277268,0.1693002283952656,1.6951184899753853
0.772,1.0926977708551255,0.1694646065486544,1.6953126563862273
0.7715,1.09282275070376,0.16962895127066357,1.6955065617137888
0.771,1.092947578084911,0.16979328317569223,1.6957002304891566
0.7705,1.0930722486284474,0.1699575963576231,1.6958936559321047
0.77,1.0931967552633506,0.17012188131641745,1.6960868270719984
0.7695,1.0933211192026782,0.17028616589211876,1.6962797768207427
0.769,1.0934453192333724,0.17045042191023393,1.6964724722664328
0.7685,1.0935693667965827,0.17061466432584688,1.696664931159929
0.768,1.0936932531520485,0.17077888139499212,1.69685713994078
0.7675000000000001,1.0938169941110496,0.17094309391902854,1.6970491231400717
0.767,1.0939405826025672,0.17110729237526912,1.6972408697871704
0.7665000000000001,1.0940640028153208,0.17127145556401696,1.6974323553509885
0.766,1.094187280332499,0.17143561734153456,1.6976236195236578
0.7655000000000001,1.0943104097523237,0.1715997703868109,1.6978146539243584
0.765,1.0944333708933844,0.1717638876063097,1.6980054272417788
0.7645000000000001,1.09455618933887,0.1719280029686555,1.6981959791680508
0.764,1.0946788596870018,0.17209210912310466,1.6983863013223537
0.7635000000000001,1.0948013688273892,0.17225618835381054,1.6985763733640118
0.763,1.0949237325713124,0.17242026166474403,1.6987662198241116
0.7625000000000001,1.0950459394776213,0.17258431355085724,1.6989558229517918
0.762,1.0951680009874656,0.17274835920524348,1.6991452004979128
0.7615000000000001,1.0952899056596959,0.17291238308417117,1.699334334711615
0.761,1.0954116649354617,0.17307640041289524,1.6995232433437581
0.7605000000000001,1.0955332744446329,0.17324040515050076,1.6997119196141175
0.76,1.0956547385573394,0.1734044030349671,1.6999003703029176
0.7595000000000001,1.0957760502025624,0.17356838435560293,1.7000885844395244
0.759,1.0958972006400407,0.17373233709563918,1.7002765484634859
0.7585000000000001,1.0960182171222044,0.17389629797529418,1.7004643046567496
0.758,1.0961390838377734,0.1740602454372538,1.700651828488229
0.7575000000000001,1.0962597980858584,0.17422417563768394,1.7008391157675145
0.757,1.0963803625673487,0.17438809206251152,1.7010261706850158
0.7565000000000001,1.0965007816523746,0.1745520004864503,1.7012130000209584
0.756,1.0966210624119554,0.17471591039291695,1.7013996147459776
0.7555000000000001,1.0967411907040527,0.17487980235059733,1.701585992918803
0.755,1.096861169229555,0.17504367985608363,1.7017721387298441
0.7545000000000001,1.0969810023585929,0.17520754870543667,1.7019580589593266
0.754,1.0971006900911664,0.17537140873443163,1.7021437536072503
0.7535000000000001,1.0972202280571453,0.17553525378390034,1.70232921589339
0.753,1.0973396320678093,0.17569910537521624,1.7025144703488317
0.7525000000000001,1.0974588863118786,0.17586294165951355,1.7026994924424892
0.752,1.0975779880884642,0.17602675872846724,1.7028842779839528
0.7515000000000001,1.0976969515396047,0.1761905758616952,1.703068848914493
0.751,1.0978157766653003,0.17635439291977123,1.7032532052341098
0.7505000000000001,1.097934449323512,0.1765181902310109,1.7034373250015327
0.75,1.0980529792861484,0.17668198109609634,1.7036212233778067
0.7495,1.0981713682224505,0.1768457676607889,1.7038049029527473
0.749,1.098289618833308,0.17700955350988215,1.703988367916765
0.7485,1.0984077196775706,0.17717332262213165,1.7041716005189982
0.748,1.098525679495499,0.17733708693511904,1.704354614319898
0.7475,1.0986434966178522,0.17750084396463792,1.7045374067296493
0.747,1.0987611727138713,0.1776645958625547,1.7047199803380673
0.7465,1.098878706114315,0.17782834013631665,1.7049023325553363
0.746,1.0989961055594442,0.1779920888086913,1.7050844769419076
0.7455,1.0991133596081086,0.17815582575961544,1.7052663957469196
0.745,1.0992304682603091,0.1783195507977062,1.7054480889703738
0.7445,1.0993474385870643,0.17848327363312302,1.705629567582904
0.744,1.0994642705883746,0.1786469941062055,1.705810831584511
0.7435,1.0995809642642398,0.17881071205588217,1.7059918809751946
0.743,1.099697516913771,0.17897442352374857,1.706172711564545
0.7425,1.099813926867727,0.17913812598382592,1.7063533207627466
0.742,1.0999302028663682,0.1793018315618575,1.7065337221302503
0.7415,1.1000463449096949,0.17946554011273236,1.706713915667056
0.741,1.1001623371864266,0.17962922916394358,1.7068938768420776
0.7405,1.1002781911377135,0.17979291466339745,1.7070736234061759
0.74,1.1003939182047053,0.1799566126333037,1.7072531731102116
0.7395,1.1005094998752325,0.18012029672638497,1.7074324972326884
0.739,1.1006249405194255,0.18028397293343162,1.707611602553832
0.7385,1.100740245539063,0.180447648738126,1.7077904974544622
0.738,1.1008554166033855,0.1806113263510653,1.7079691845243945
0.7375,1.1009704537123934,0.1807750056161831,1.7081476637636288
0.737,1.1010853524959563,0.18093868014712305,1.7083259283919396
0.7365,1.1012001129540743,0.18110234976318176,1.7085039784093272
0.736,1.1013147394568776,0.18126602052586316,1.7086818205960168
0.7355,1.1014292347052554,0.1814296961369947,1.7088594591424184
0.735,1.1015435845571686,0.18159335619509817,1.709036872107261
0.7345,1.1016578075247867,0.18175702702001706,1.7092140882120412
0.734,1.1017718850959404,0.1819206819089545,1.7093910787352626
0.7335,1.101885835782799,0.1820843472414217,1.7095678723984218
0.733,1.1019996525143427,0.1822480127111594,1.7097444582308827
0.7325,1.102113337991461,0.18241168203932037,1.7099208404230557
0.732,1.1022268851431343,0.18257534487088645,1.7100970080043052
0.7315,1.1023402983394928,0.18273900732149181,1.7102729677548567
0.731,1.1024535732104064,0.18290266290007065,1.710448712894485
0.7305,1.1025667255671552,0.18306633429341873,1.710624267954276
0.73,1.1026797352283286,0.18322999214045682,1.7107996016229183
0.7295,1.102792622375337,0.18339366549684868,1.7109747452117232
0.729,1.1029053668267703,0.18355732492996096,1.7111496674093796
0.7285,1.1030179816930192,0.18372098927941502,1.7113243885565634
0.728,1.1031304653048426,0.18388465595599038,1.7114989060634591
0.7275,1.1032428220323707,0.18404833116074296,1.7116732267102923
0.727,1.1033550404344536,0.18421199804968813,1.7118473327462016
0.7265,1.1034671292513525,0.18437566918480155,1.712021237731639
0.726,1.103579093884845,0.1845393523035912,1.7121949500474234
0.7255,1.103690924563023,0.1847030329576328,1.71236845453251
0.725,1.1038026169157562,0.18486670454991716,1.7125417444066733
0.7245,1.1039141823841938,0.1850303836624242,1.7127148374207735
0.724,1.1040256209683366,0.18519407013999767,1.7128877335748116
0.7235,1.104136921227034,0.18535774699107388,1.713060415117926
0.723,1.1042481060425862,0.18552144770846557,1.7132329175518388
0.7225,1.104359145461674,0.18568512801360335,1.7134051944041928
0.722,1.1044700650674857,0.1858488254279188,1.7135772853671192
0.7215,1.1045808621591326,0.18601253583400265,1.7137491862502088
0.721,1.1046915165552043,0.18617622921975477,1.7139208657421492
0.7205,1.104802048437111,0.18633993524602976,1.7140923551542528
0.72,1.1049124534347228,0.18650364728672678,1.714263647706294
0.7195,1.1050227271779087,0.18666735868381137,1.7144347366180466
0.719,1.1051328784069299,0.18683108224543268,1.7146056354499624
0.7185,1.1052428983815252,0.18699480481167316,1.7147763306415897
0.718,1.1053527914718257,0.18715853270419422,1.7149468289731549
0.7175,1.1054625576778307,0.18732226575172514,1.715117130444657
0.717,1.1055721899285211,0.18748599321546525,1.7152872240854613
0.7165,1.105681706736066,0.1876497425798346,1.7154571386170638
0.716,1.1057910922891856,0.18781349004769615,1.7156268495083786
0.7155,1.1059003438869903,0.18797723136918149,1.715796352568995
0.715,1.1060094756715193,0.1881409875623124,1.7159656697401844
0.7145,1.106118480571753,0.1883047478570193,1.7161347900513109
0.714,1.1062273585876914,0.18846851207343254,1.7163037135023747
0.7135,1.1063361211604845,0.18863229726989084,1.716472457844237
0.713,1.1064447454078326,0.188796068805706,1.7166409875751756
0.7125,1.1065532498419048,0.1889598543962043,1.716809331416687
0.712,1.106661631761812,0.18912364981051158,1.7169774851783612
0.7115,1.1067698867974243,0.1892874482699773,1.717145442079973
0.711,1.106878010578611,0.18945124296326452,1.7173131953412966
0.7105,1.106986018916652,0.18961505767332681,1.7174807694934184
0.71,1.107093900370398,0.18977887488891343,1.7176481467854774
0.7095,1.1072016549398485,0.18994269441921416,1.7178153272174737
0.709,1.1073092869951342,0.1901065227279886,1.717982317569633
0.7085,1.107416794867014,0.1902703571004446,1.7181491152521398
0.708,1.107524187295748,0.1904342107002069,1.7183157338254442
0.7075,1.107631452840187,0.19059806590655184,1.7184821555386862
0.707,1.107738595870461,0.19076192921025067,1.7186483871720915
0.7065,1.1078456076463095,0.1909257870459792,1.718814415165208
0.706,1.1079525039790126,0.19108966344427827,1.7189802640491232
0.7055,1.1080592804984397,0.19125355155586046,1.7191459270436107
0.705,1.1081659301335718,0.19141744034538144,1.719311393178036
0.7045,1.1082724528844086,0.19158132960995491,1.7194766624523983
0.7040000000000001,1.1083788601920999,0.19174523677964225,1.7196417526175587
0.7035,1.1084851476865152,0.19190915496857233,1.7198066568932917
0.7030000000000001,1.108591312666766,0.19207307983652316,1.719971371089188
0.7025,1.1086973534636104,0.1922370086179703,1.7201358926154313
0.7020000000000001,1.10880327174629,0.19240094370409658,1.7203002240618372
0.7015,1.108909074585824,0.1925648958728508,1.7204643763990417
0.7010000000000001,1.1090147576120823,0.19272885819241994,1.7206283428468185
0.7005,1.1091203137540455,0.19289281949964654,1.7207921124345331
0.7000000000000001,1.1092257615238825,0.19305680838757172,1.7209557138836808
0.6995,1.109331075338405,0.19322078488710656,1.7211191075021306
0.6990000000000001,1.1094362764106709,0.19338478183128396,1.7212823262017884
0.6985,1.109541354968772,0.1935487838212811,1.721445354821609
0.6980000000000001,1.1096463137135975,0.19371279488613216,1.7216081975520026
0.6975,1.1097511570152774,0.19387682168699738,1.7217708611731943
0.6970000000000001,1.109855873432662,0.19404084613555503,1.7219333279343232
0.6965,1.1099604814779205,0.1942048970587393,1.7220956265568854
0.6960000000000001,1.1100649626388839,0.19436894525387324,1.7222577283193852
0.6955,1.1101693283567018,0.19453300849285107,1.722419650972683
0.6950000000000001,1.1102735813322633,0.19469709086815304,1.7225813987071887
0.6945,1.1103777047226406,0.19486116567650705,1.7227429453912224
0.6940000000000001,1.1104817153707616,0.19502525926299955,1.7229043171564637
0.6935,1.1105856105757368,0.1951893672099334,1.7230655098125032
0.6930000000000001,1.1106893859674365,0.19535348243670445,1.7232265165791154
0.6925,1.1107930459159905,0.1955176116755822,1.7233873442365257
0.6920000000000001,1.1108965833503799,0.19568174354304352,1.723547981814099
0.6915,1.1110000080425126,0.19584589334883581,1.72370844447288
0.6910000000000001,1.1111033172915001,0.1960100566442411,1.7238687280224596
0.6905,1.1112064996561921,0.19617421504519109,1.724028814711976
0.6900000000000001,1.1113095736487584,0.19633839781927032,1.7241887332629264
0.6895,1.1114125278280487,0.19650258657699338,1.7243484659244492
0.6890000000000001,1.111515370934324,0.19666679508301435,1.7245080262569958
0.6885,1.111618089857193,0.19683100221634028,1.7246673939198895
0.6880000000000001,1.1117206977070468,0.19699522874646366,1.7248265892538066
0.6875,1.1118231928146445,0.197159471844711,1.724985609668932
0.687,1.111925565408077,0.19732371566102114,1.72514444000422
0.6865,1.1120278252592535,0.19748797568099405,1.7253030954207162
0.686,1.1121299740374146,0.19765225442573547,1.725461578508236
0.6855,1.1122320030022999,0.1978165376571557,1.725619875706328
0.685,1.1123339235950593,0.19798084362239748,1.725778004765854
0.6845,1.1124357173035233,0.19814514228140928,1.725935936965317
0.684,1.1125374026398613,0.1983094633157778,1.7260937010262136
0.6835,1.112638972533054,0.19847379513338412,1.7262512859779087
0.683,1.1127404340541205,0.19863814900801366,1.7264087027910366
0.6825,1.1128417757619113,0.19880250622618298,1.7265659337147377
0.682,1.112943006396687,0.1989668807736182,1.7267229923094622
0.6815,1.1130441172181869,0.1991312582677594,1.7268798650147594
0.681,1.1131451196675606,0.19929565712506533,1.72703656958149
0.6805,1.1132460023036586,0.1994600585383935,1.7271930882587934
0.68,1.1133467809377608,0.19962448810138703,1.7273494455777556
0.6795,1.1134474397585874,0.19978891984251737,1.7275056170072907
0.679,1.1135479945774183,0.19995337941539204,1.7276616270784846
